ANIO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_12|VENTAS_NETAS_TARIFA_0|EXPORTACIONES|COMPRAS_ENTAS_TARIFA_12|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2022|4|J|GUAYAS|MILAGRO|0,0000|6723,4700|0,0000|371306,0600|38135,5600|69834,3100|7103,7000|486379,6300|1131494,1900
2022|8|I|ZAMORA CHINCHIPE|PAQUISHA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|8|B|ZAMORA CHINCHIPE|EL PANGUI|0,0000|134502,9800|77255007,7100|31637076,0400|7998120,4600|4316256,8700|50,0000|43951503,3700|77432782,5400
2022|4|Q|GUAYAS|LOMAS DE SARGENTILLO|0,0000|6424,3000|0,0000|5555,1300|3734,9400|0,0000|0,0000|9290,0700|11229,3000
2022|6|E|COTOPAXI|PUJILI|0,0000|46513,1100|0,0000|8700,9400|9271,7600|0,0000|2948,5500|20921,2500|46513,1200
2022|7|L|ZAMORA CHINCHIPE|CHINCHIPE|0,0000|1240,0000|0,0000|353,6400|0,0000|0,0000|0,0000|353,6400|6370,0300
2022|1|C|GALAPAGOS|SAN CRISTOBAL|23022,4100|1888,3500|0,0000|20521,1000|5993,4400|0,0000|113,0000|26627,5400|29017,1200
2022|4|L|EL ORO|PORTOVELO|1883,3700|4524,7300|0,0000|5619,3200|63,0000|0,0000|0,0000|5682,3200|13861,0800
2022|1|H|TUNGURAHUA|SANTIAGO DE PILLARO|7890,2700|27917,6600|0,0000|20828,1600|1731,6900|0,0000|140,0000|22699,8500|38015,6400
2022|9|A|MANABI|MONTECRISTI|0,0000|10382605,1100|2446510,8600|3045206,9100|5652002,0500|2045048,2000|17238,5100|10778571,6500|12888311,2700
2022|6|Q|MANABI|PEDERNALES|3000,0000|191186,2400|0,0000|53385,2000|81949,5300|566,7600|2650,0000|138551,4900|198581,6900
2022|9|M|ZAMORA CHINCHIPE|CHINCHIPE|0,0000|1005,9600|0,0000|39625,8200|6057,2500|0,0000|22,5000|45705,5700|30208,3100
2022|4|I|NAPO|TENA|0,0000|112700,8600|408107,2300|200397,6100|492875,3000|0,0000|14314,6500|707587,5600|850194,3100
2022|5|I|CAÑAR|AZOGUES|0,0000|184057,4900|0,0000|257247,4000|125130,5000|0,0000|2685,7200|385063,6200|536428,5400
2022|7|E|MANABI|JIPIJAPA|0,0000|94034,3100|0,0000|19081,1300|3132,7200|0,0000|0,0000|22213,8500|98390,3100
2022|2|C|BOLIVAR|SAN MIGUEL|6375,4800|6154,8000|0,0000|9021,2800|0,0000|0,0000|0,0000|9021,2800|12530,2800
2022|4|A|CARCHI|TULCAN|0,0000|622884,6500|0,0000|77599,2200|409422,9900|0,0000|31284,8800|518307,0900|652479,6900
2022|4|C|MANABI|ROCAFUERTE|0,0000|48089,4600|0,0000|20551,2400|6066,2600|0,0000|0,0000|26617,5000|60739,7200
2022|5|H|LOJA|MACARA|0,0000|32692,9300|0,0000|15961,3800|6995,3300|0,0000|0,0000|22956,7100|32771,4300
2022|2|M|SANTA ELENA|SALINAS|466439,4700|146486,9400|4391,4400|317517,1700|137771,1100|0,0000|2069,7500|457358,0300|628129,1300
2022|1|F|MANABI|SANTA ANA|196413,0700|0,2000|0,0000|71501,4600|222,2400|0,0000|0,0000|71723,7000|196423,2800
2022|3|T|SANTA ELENA|SANTA ELENA|0,0000|660,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|660,0000
2022|7|X|PICHINCHA|QUITO|0,0000|180,0000|0,0000|3455,9700|0,0000|0,0000|0,0000|3455,9700|5688,5300
2022|7|R|PASTAZA|PASTAZA|0,0000|15572,3100|0,0000|35157,9100|25211,8400|0,0000|5077,0000|65446,7500|26496,3000
2022|9|J|MANABI|PUERTO LOPEZ|0,0000|2114,6500|0,0000|18980,2300|434,4800|0,0000|0,0000|19414,7100|58525,1300
2022|1|H|COTOPAXI|PUJILI|5533,1100|186316,5700|0,0000|46843,7100|156377,0200|0,0000|309,0000|203529,7300|192390,8800
2022|1|O|CHIMBORAZO|CHUNCHI|5092,7400|30232,8300|0,0000|32494,2800|23175,4800|0,0000|0,0000|55669,7600|35325,5700
2022|4|J|MANABI|PEDERNALES|0,0000|31035,6300|58411,9400|3647,9700|32384,6800|0,0000|0,0000|36032,6500|90848,3400
2022|3|O|AZUAY|CUENCA|525078,7000|645652,2900|0,0000|7449342,3200|4214073,4000|0,0000|35799,6900|11699215,4100|1281417,5100
2022|7|C|MANABI|ROCAFUERTE|0,0000|54965,8500|0,0000|60537,7500|3925,2600|0,0000|625,0000|65088,0100|77906,2100
2022|5|I|COTOPAXI|LA MANA|0,0000|7540,5900|0,0000|45756,4400|13721,4800|0,0000|535,2500|60013,1700|73107,6600
2022|7|C|MANABI|JAMA|0,0000|4929,2000|0,0000|76801,3600|15435,2800|10881,2500|367,0000|103484,8900|87821,8400
2022|9|O|LOS RIOS|VENTANAS|0,0000|862,7900|0,0000|580150,6400|51406,2700|0,0000|0,0000|631556,9100|5803,6300
2022|3|L|CAÑAR|CAÑAR|36992,1900|2648,0100|0,0000|7064,2300|785,1000|0,0000|0,0000|7849,3300|41511,3900
2022|4|S|PICHINCHA|PUERTO QUITO|0,0000|731,0100|0,0000|4059,4400|5642,0000|0,0000|25,0000|9726,4400|6368,5800
2022|5|N|CARCHI|TULCAN|0,0000|11910,3000|0,0000|42833,8100|130487,4200|0,0000|1020,0000|174341,2300|354910,2500
2022|8|H|ZAMORA CHINCHIPE|EL PANGUI|0,0000|3370198,6400|0,0000|405171,8300|2165514,3800|0,0000|1638,2500|2572324,4600|3587773,7100
2022|9|Q|SUCUMBIOS|SHUSHUFINDI|0,0000|60551,2800|0,0000|130968,6400|52618,8900|0,0000|2740,1500|186327,6800|60598,6000
2022|2|S|LOS RIOS|QUEVEDO|692112,8000|301055,4300|67,0900|665521,6000|134446,6900|2662,8800|20974,4400|823605,6100|1003239,9300
2022|4|T|LOS RIOS|VINCES|0,0000|1852,4000|0,0000|207,3500|800,0000|0,0000|0,0000|1007,3500|2552,4000
2022|3|H|ZAMORA CHINCHIPE|YANTZAZA|67270,9000|2513196,5000|0,0000|452624,3000|1821994,6300|52874,4600|8982,8900|2336476,2800|2595867,2000
2022|2|C|LOS RIOS|MOCACHE|29162,4000|4240,2000|0,0000|25279,7000|3534,1400|0,0000|0,0000|28813,8400|33404,6000
2022|4|H|CAÑAR|AZOGUES|46875,0000|2186031,4300|0,0000|1147298,3200|1351034,5600|150,0000|12185,3500|2510668,2300|2286739,9700
2022|5|F|CAÑAR|CAÑAR|0,0000|1466,3500|0,0000|82752,8800|576,9900|0,0000|45,0000|83374,8700|54753,4100
2022|1|H|SUCUMBIOS|CASCALES|5931,5500|12049,2000|0,0000|13965,0400|6134,6200|0,0000|80,0000|20179,6600|18780,7500
2022|3|M|LOJA|MACARA|85096,8200|17646,1500|0,0000|40499,9500|38224,8200|0,0000|25,0000|78749,7700|109215,8500
2022|4|H|TUNGURAHUA|SANTIAGO DE PILLARO|0,0000|32041,6800|0,0000|49159,2800|3125,9700|77,9800|0,0000|52363,2300|45879,4800
2022|2|W|GUAYAS|BALZAR|1090,0000|0,0000|0,0000|309,2900|254,8000|0,0000|0,0000|564,0900|1090,0000
2022|7|L|NAPO|TENA|0,0000|44308,9000|1254,0000|1129455,8200|16679,1500|0,0000|5989,0800|1152124,0500|1338259,2600
2022|5|H|EL ORO|MACHALA|0,0000|4454671,6200|1733192,0100|8630335,0900|3795023,5200|5383,6200|86729,2700|12571150,2100|9901046,5300
2022|5|N|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0000|658,8500|0,0000|11,0500|1985,6000|0,0000|0,0000|1996,6500|666,8500
2022|9|L|TUNGURAHUA|SAN PEDRO DE PELILEO|0,0000|8408,7800|0,0000|20437,2200|2269,8300|0,0000|176,6500|22883,7000|67676,8400
2022|7|H|NAPO|ARCHIDONA|0,0000|14859,8400|0,0000|16966,9800|537,8800|0,0000|977,2500|18482,1100|22203,6000
2022|8|M|MANABI|PAJAN|0,0000|30178,8600|0,0000|55123,3300|25803,2300|183,4200|0,0000|81109,9800|231887,5900
2022|9|S|COTOPAXI|LA MANA|0,0000|109010,9500|0,0000|546102,5500|17463,1800|0,0000|2429,2400|565994,9700|606980,3700
2022|7|F|TUNGURAHUA|CEVALLOS|0,0000|1,0000|0,0000|2145,7800|49,4900|0,0000|0,0000|2195,2700|878,0400
2022|5|B|COTOPAXI|PUJILI|0,0000|0,1000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|5,1000
2022|5|P|BOLIVAR|SAN MIGUEL|0,0000|0,1000|0,0000|561,4800|538,6300|0,0000|0,0000|1100,1100|125,1000
2022|8|N|GUAYAS|DURAN|0,0000|785623,3600|237696,2700|1541957,5000|484278,0500|530805,0900|5501,8800|2562542,5200|4003931,3600
2022|6|W|GUAYAS|BALZAR|0,0000|0,0000|0,0000|2590,8300|934,2300|0,0000|0,0000|3525,0600|4700,0000
2022|8|Q|IMBABURA|COTACACHI|0,0000|11272,0000|0,0000|20345,9800|10321,9000|0,0000|1445,3200|32113,2000|22754,0100
2022|9|R|ESMERALDAS|SAN LORENZO|0,0000|13760,0000|0,0000|3870,0000|0,0000|0,0000|0,0000|3870,0000|23390,0000
2022|2|G|EL ORO|ATAHUALPA|163059,5000|27208,8500|0,0000|172786,2800|24367,5200|1458,2500|0,0000|198612,0500|191664,8700
2022|7|M|GUAYAS|EL EMPALME|0,0000|98554,5100|0,0000|259587,6400|89147,4300|0,0000|0,0000|348735,0700|446102,1300
2022|1|M|GUAYAS|DURAN|1604415,3200|194306,9600|0,0000|1339129,1100|220177,3700|1384,2500|19996,6900|1583554,0800|1904891,5400
2022|2|O|GUAYAS|LOMAS DE SARGENTILLO|0,0000|8814,0000|0,0000|106990,3600|6553,4300|0,0000|0,0000|113543,7900|8814,0000
2022|2|F|EL ORO|EL GUABO|97721,6100|101,5000|0,0000|95358,7000|21613,9800|0,0000|107,7500|117080,4300|106909,6100
2022|4|V|MANABI|JIPIJAPA|0,0000|0,0000|0,0000|605,7900|341,5300|0,0000|0,0000|947,3200|300,0000
2022|3|I|MANABI|MANTA|2091617,8600|1766695,0300|0,0000|1232065,0800|2033147,1200|12705,2700|92783,6700|3368453,2600|4527377,5600
2022|2|S|LOJA|CELICA|10,0000|0,0500|0,0000|36528,6600|199,5400|0,0000|0,0000|36728,2000|25,0500
2022|4|A|EL ORO|CHILLA|0,0000|1702,7000|0,0000|10,0000|250,9000|0,0000|0,0000|260,9000|1702,7000
2022|7|C|GUAYAS|PALESTINA|0,0000|646476,1500|0,0000|125272,7000|139943,3600|0,0000|0,0000|265216,0600|647532,4200
2022|5|M|GUAYAS|SAN JACINTO DE YAGUACHI|0,0000|22048,8600|0,0000|169756,5000|20152,5000|0,0000|0,0000|189909,0000|172341,2400
2022|1|H|GUAYAS|EL EMPALME|25006,4200|692991,6200|0,0000|339381,4700|295144,7000|0,0000|87,0000|634613,1700|899677,3500
2022|3|K|MANABI|JIPIJAPA|857,2900|0,0100|0,0000|1999,6400|67,2100|0,0000|0,0000|2066,8500|857,3000
2022|5|H|LOS RIOS|BABAHOYO|0,0000|776099,7500|0,0000|186352,3200|537018,3000|145,0000|2039,7200|725555,3400|911649,4700
2022|8|O|IMBABURA|IBARRA|0,0000|1157944,6000|1456,3600|6092248,5100|632138,3700|23633,6100|65568,6800|6813589,1700|1456211,8000
2022|7|C|ESMERALDAS|QUININDE|0,0000|2715274,2000|39904,5000|265366,9600|2650163,7800|0,0000|13472,2000|2929002,9400|3015105,2300
2022|3|M|CARCHI|MIRA|138282,7100|706,8000|0,0000|21445,0100|3091,1500|0,0000|0,0000|24536,1600|140857,0600
2022|7|M|CAÑAR|LA TRONCAL|0,0000|26459,1100|0,0000|119221,6900|17543,9600|0,0000|38,6500|136804,3000|328646,8400
2022|1|F|AZUAY|SAN FERNANDO|5901,8100|0,0000|0,0000|7870,6500|24,5600|0,0000|0,0000|7895,2100|5901,8100
2022|8|M|MANABI|MONTECRISTI|0,0000|58628,9800|0,0000|582008,4100|60206,9800|1130,7200|2604,7500|688607,9200|996306,5100
2022|1|S|ZAMORA CHINCHIPE|CHINCHIPE|513,7900|1,0000|0,0000|1292,0700|411,8200|0,0000|26,5000|1730,3900|514,7900
2022|2|N|MANABI|JIPIJAPA|46664,5000|243,1600|0,0000|27034,2700|10753,0300|0,0000|1699,2500|39486,5500|47167,6700
2022|9|F|GUAYAS|SAN JACINTO DE YAGUACHI|0,0000|1784,3100|0,0000|217875,9500|107871,9400|0,0000|441,0000|326188,8900|179246,0700
2022|6|N|COTOPAXI|SALCEDO|0,0000|2072,2100|0,0000|38586,6300|2695,7000|0,0000|295,5600|41577,8900|146128,2100
2022|9|S|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|0,0000|21853,1300|0,0000|4385,6600|583,8600|0,0000|500,0000|5469,5200|22597,7800
2022|6|S|LOJA|SARAGURO|0,0000|20850,5500|0,0000|99856,1900|4131,1900|8563,0000|3624,3300|116174,7100|86603,1500
2022|9|P|GUAYAS|SALITRE|0,0000|27277,8600|0,0000|723,6100|724,1700|0,0000|0,0000|1447,7800|27277,8600
2022|4|I|EL ORO|PIÑAS|0,0000|883,7700|0,0000|15699,3000|3977,9000|0,0000|0,0000|19677,2000|13854,9000
2022|6|J|GUAYAS|SANTA LUCIA|0,0000|0,0000|0,0000|1614,0000|0,0000|0,0000|0,0000|1614,0000|2448,0400
2022|1|L|CARCHI|TULCAN|114230,9600|18982,6000|0,0000|44320,8800|24128,2000|0,0000|3501,4500|71950,5300|136523,0900
2022|9|C|PICHINCHA|PEDRO MONCAYO|0,0000|627147,4400|18364,3100|570517,1300|480969,5200|183177,4000|4485,7700|1239149,8200|1408748,9700
2022|1|M|EL ORO|PIÑAS|188661,2000|17226,9500|0,0000|213076,9100|15852,7800|0,0000|18,8000|228948,4900|216556,0400
2022|6|A|LOS RIOS|VALENCIA|383,9300|9859526,9700|0,0000|3844210,8700|5720268,8600|498443,8600|67828,2500|10130751,8400|10933572,9300
2022|9|R|MANABI|MONTECRISTI|0,0000|4000,0000|0,0000|5765,5200|690,0000|0,0000|0,0000|6455,5200|7959,6300
2022|9|O|PASTAZA|PASTAZA|0,0000|97265,7000|0,0000|3037923,7600|210866,7600|25,5000|48351,9600|3297167,9800|137602,9900
2022|1|G|EL ORO|ATAHUALPA|160762,7600|35054,5000|0,0000|186394,8100|36558,2800|1145,8400|0,0000|224098,9300|196371,0900
2022|7|J|AZUAY|PAUTE|0,0000|0,0000|0,0000|336362,8100|345507,3100|0,0000|0,0000|681870,1200|992176,9600
2022|4|H|AZUAY|GIRON|0,0000|8198,1800|0,0000|11323,2100|350,4300|0,0000|0,0000|11673,6400|10291,4300
2022|6|N|PICHINCHA|MEJIA|0,0000|93026,5400|25769,0000|331211,4700|45366,9400|0,0000|0,0000|376578,4100|543513,8100
2022|2|F|ZAMORA CHINCHIPE|YACUAMBI|25,0100|0,5000|0,0000|150,0000|0,0000|0,0000|0,0000|150,0000|161,2200
2022|2|F|ORELLANA|ORELLANA|1202259,1600|216871,4300|0,0000|1626172,9100|444735,5500|0,0000|23820,0800|2094728,5400|2618117,6900
2022|4|M|MANABI|24 DE MAYO|0,0000|16630,5200|0,0000|55794,2600|16795,5300|0,0000|0,0000|72589,7900|241655,1700
2022|7|R|LOJA|LOJA|0,0000|24523,5200|0,0000|76377,9300|26807,2800|7077,8500|11353,0100|121616,0700|137241,8400
2022|2|G|ESMERALDAS|ATACAMES|1337791,8600|1177297,6800|0,0000|1675293,1800|995745,2300|45215,7200|1284,0000|2717538,1300|2544205,9400
2022|2|H|IMBABURA|OTAVALO|235155,6000|581528,6500|0,0000|543180,2600|193852,3800|0,0000|5910,8300|742943,4700|847037,7200
2022|6|D|LOJA|CHAHUARPAMBA|0,0000|1655,5000|0,0000|8,0000|2522,2700|0,0000|0,0000|2530,2700|1665,5000
2022|5|O|TUNGURAHUA|AMBATO|0,0000|1666671,9900|0,0000|7797064,8100|463519,5900|0,0000|64941,9200|8325526,3200|2970700,3100
2022|5|A|MORONA SANTIAGO|LIMON - INDANZA|0,0000|14914,5500|0,0000|2052,9000|0,0000|0,0000|0,0000|2052,9000|15382,1700
2022|4|Q|LOS RIOS|QUEVEDO|0,0000|528536,5300|0,0000|474892,2100|387437,0000|0,0000|9523,2500|871852,4600|595482,6000
2022|4|M|BOLIVAR|CHIMBO|0,0000|6703,7300|0,0000|102553,2200|20356,7600|0,0000|0,0000|122909,9800|269903,4900
2022|9|H|MANABI|SAN VICENTE|0,0000|573,0000|0,0000|1926,8400|60,4400|0,0000|0,0000|1987,2800|1373,0000
2022|9|C|MORONA SANTIAGO|MORONA|0,0000|30805,6300|0,0000|155852,7000|6640,2300|25656,9300|29934,6700|218084,5300|199859,0700
2022|7|C|ESMERALDAS|SAN LORENZO|0,0000|128275,9800|0,0000|6167,5600|122262,8300|0,0000|0,0000|128430,3900|130924,2200
2022|9|S|MANABI|JUNIN|0,0000|37700,0600|0,0000|1906,5500|37,0000|0,0000|0,0000|1943,5500|47943,2500
2022|3|F|CHIMBORAZO|PENIPE|102333,7000|0,1000|0,0000|94501,1700|5889,1500|0,0000|4720,0000|105110,3200|102333,8100
2022|9|I|LOS RIOS|BUENA FE|0,0000|25976,9000|0,0000|72447,6200|47037,0400|0,0000|7026,5200|126511,1800|149170,7000
2022|4|G|LOS RIOS|MOCACHE|0,0000|5109680,1600|0,0000|1444307,6600|4089850,3500|900,0000|179378,5500|5714436,5600|5894007,7600
2022|4|N|ESMERALDAS|ELOY ALFARO|0,0000|0,5100|0,0000|6310,2500|0,0000|0,0000|0,0000|6310,2500|95,5100
2022|2|F|GUAYAS|EL EMPALME|56391,1000|687,0000|0,0000|18015,1600|21103,6000|0,0000|0,0000|39118,7600|157203,9300
2022|7|N|NAPO|ARCHIDONA|0,0000|1111,0100|0,0000|25370,1700|2982,9800|0,0000|0,0000|28353,1500|22299,5200
2022|1|J|GUAYAS|SANTA LUCIA|275,8900|0,0000|0,0000|1501,3500|0,0000|0,0000|0,0000|1501,3500|2680,6300
2022|1|A|AZUAY|GUALACEO|20632,4300|82584,0200|1410327,6900|248886,3500|249658,1600|47000,2000|5217,6600|550762,3700|1513544,1400
2022|2|H|CARCHI|MIRA|514,8200|14279,7200|0,0000|13616,3000|5436,5300|0,0000|8328,0000|27380,8300|18063,0400
2022|2|H|MANABI|MONTECRISTI|389541,3900|928720,7400|0,0000|624928,9700|147039,2600|0,0000|9318,9000|781287,1300|1384621,0000
2022|2|H|AZUAY|CUENCA|1465221,3900|8559518,3700|43625,0300|3144399,2500|4700322,5500|28313,6600|165297,1500|8038754,8100|10280285,6500
2022|4|J|GUAYAS|EL TRIUNFO|0,0000|5010,0000|0,0000|188964,1200|8809,1600|0,0000|165,0900|197938,3700|290822,5800
2022|1|I|GUAYAS|SAMBORONDON|3467632,3900|423964,2100|0,0000|1564797,6100|1036670,8200|110126,6900|43625,4800|2755220,6000|4081481,6800
2022|4|J|SUCUMBIOS|LAGO AGRIO|0,0000|5752,1000|0,0000|122624,6600|11769,8000|0,0000|726,3000|135120,7600|133515,8600
2022|6|S|AZUAY|EL PAN|0,0000|0,0000|0,0000|98,4000|68,5100|0,0000|0,0000|166,9100|0,0000
2022|6|L|ESMERALDAS|ESMERALDAS|4250,0000|571538,1300|0,0000|433804,0500|158178,5800|5372,8800|8392,8100|605748,3200|1211387,7600
2022|5|Q|MANABI|PORTOVIEJO|0,0000|4321046,6200|0,0000|5416831,6500|3953688,9000|12435,7600|106088,4800|9508322,0600|4708763,1600
2022|6|K|GUAYAS|SAMBORONDON|0,0000|1726012,5600|191623,5900|1630149,5100|309788,0100|0,0000|14576,1300|1974842,6500|3015472,4300
2022|3|F|LOS RIOS|URDANETA|9455,7800|1,1200|0,0000|1139,6800|11,4300|0,0000|0,0000|1151,1100|9456,9000
2022|4|A|BOLIVAR|CALUMA|0,0000|49917,3700|0,0000|20302,9900|24023,9100|0,0000|0,0000|44326,9000|70047,3800
2022|8|C|ZAMORA CHINCHIPE|EL PANGUI|0,0000|230761,1600|0,0000|59705,0500|278103,5900|0,0000|1145,4200|338954,0600|295757,1700
2022|3|M|TUNGURAHUA|SAN PEDRO DE PELILEO|360343,0500|36245,4700|0,0000|528034,7700|12322,5900|452,1000|20775,5000|561584,9600|482671,0400
2022|6|F|GUAYAS|NARANJAL|0,0000|162622,3800|0,0000|111955,1700|117537,1300|0,0000|1902,9500|231395,2500|274374,0800
2022|5|F|CHIMBORAZO|CUMANDA|0,0000|100,0100|0,0000|32197,6300|420,1400|0,0000|493,8400|33111,6100|58688,8800
2022|2|M|CAÑAR|EL TAMBO|42760,1000|1461,5800|0,0000|16695,3900|1833,0100|0,0000|0,0000|18528,4000|46309,5000
2022|7|K|AZUAY|CHORDELEG|0,0000|207,7600|0,0000|16360,2000|18815,3300|0,0000|0,0000|35175,5300|3045,7600
2022|1|A|MANABI|BOLIVAR|9026,4300|70743,2900|0,0000|14894,2600|33323,6500|0,0000|10900,0000|59117,9100|80785,3900
2022|7|H|GUAYAS|SIMON BOLIVAR|0,0000|15755,9200|0,0000|9681,2500|13102,0800|0,0000|0,0000|22783,3300|22044,1800
2022|7|B|LOJA|CALVAS|0,0000|800,5000|0,0000|6440,8400|1659,4800|0,0000|0,0000|8100,3200|3106,5900
2022|7|L|EL ORO|LAS LAJAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|886,6600
2022|6|M|MANABI|JAMA|0,0000|125205,0900|0,0000|128547,4500|55061,1200|750,0000|36,4000|184394,9700|540307,7400
2022|7|C|AZUAY|PAUTE|0,0000|13936,0000|0,0000|73049,5800|29620,6300|0,0000|840,0000|103510,2100|105414,1600
2022|7|O|EL ORO|ARENILLAS|0,0000|147251,5600|0,0000|276567,3700|35138,2700|1075,3000|650,0000|313430,9400|157574,2600
2022|3|K|IMBABURA|ANTONIO ANTE|58800,4900|3109,3600|0,0000|432706,0900|205942,4200|0,0000|2518,3500|641166,8600|61909,8500
2022|1|H|MANABI|SUCRE|6168,8600|114868,9100|0,0000|25436,2200|33846,4500|235,4000|50,0000|59568,0700|124645,2400
2022|5|A|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0000|103878,2400|0,0000|20736,1700|82792,7400|0,0000|530,2000|104059,1100|111948,8900
2022|7|C|EL ORO|PASAJE|0,0000|100368,7200|1517918,9800|785742,8000|798907,0200|219446,2200|1893,3200|1805989,3600|2005721,2200
2022|9|H|MORONA SANTIAGO|LIMON - INDANZA|0,0000|389882,6100|0,0000|19215,9100|227957,6900|0,0000|0,0000|247173,6000|443013,7600
2022|3|D|GUAYAS|GUAYAQUIL|917238,2800|112065195,2300|0,0000|14863474,2700|57054063,9600|162953,8800|6173,6000|72086665,7100|113359866,1200
2022|2|L|EL ORO|ARENILLAS|11772,5600|1944,3600|0,0000|5219,9700|1988,6300|0,0000|0,0000|7208,6000|13716,9200
2022|9|G|EL ORO|ARENILLAS|0,0000|853366,0200|0,0000|982498,4600|969222,3000|0,0000|31640,5600|1983361,3200|1482293,7800
2022|1|G|LOJA|CALVAS|806347,9700|551934,6600|0,0000|1054974,5200|683805,8900|929,4200|1560,7000|1741270,5300|1360475,3000
2022|6|S|CARCHI|ESPEJO|0,0000|5038,5900|0,0000|3091,1300|600,5500|0,0000|0,0000|3691,6800|9958,7400
2022|9|M|TUNGURAHUA|SANTIAGO DE PILLARO|150,0000|4555,3100|0,0000|806212,3500|98688,0900|0,0000|2988,5200|907888,9600|807657,2300
2022|8|H|CHIMBORAZO|CUMANDA|0,0000|558187,3100|0,0000|45341,7800|569574,4100|0,0000|877,6000|615793,7900|568757,1200
2022|2|M|MANABI|SAN VICENTE|35811,0700|2060,1100|0,0000|25313,5500|4680,2400|41,9400|0,0000|30035,7300|48212,0300
2022|5|J|GUAYAS|NARANJAL|0,0000|5576,0200|0,0000|62796,5000|2837,5900|0,0000|993,3800|66627,4700|62198,2700
2022|3|W|COTOPAXI|SALCEDO|200,0000|0,0000|0,0000|35,7100|0,0000|0,0000|0,0000|35,7100|200,0000
2022|5|P|CARCHI|TULCAN|0,0000|386332,7000|0,0000|171547,3100|88736,6400|0,0000|11345,8800|271629,8300|405157,0600
2022|4|M|MORONA SANTIAGO|PABLO SEXTO|0,0000|75,8000|0,0000|68952,3400|372,2600|0,0000|0,0000|69324,6000|158741,1300
2022|4|O|COTOPAXI|SALCEDO|0,0000|366075,6800|0,0000|343434,2700|63789,3700|0,0000|929,2500|408152,8900|370695,5700
2022|6|F|MANABI|MONTECRISTI|0,0000|259722,3700|0,0000|588476,5000|99415,4300|0,0000|5129,9400|693021,8700|1164865,1600
2022|1|O|GUAYAS|DURAN|57546,1000|319747,0800|0,0000|2161334,6000|98512,5900|0,0000|0,0100|2259847,2000|377293,1900
2022|9|K|CARCHI|TULCAN|0,0000|17797,8500|0,0000|549043,4400|711851,7700|0,0000|1893,4100|1262788,6200|89730,5700
2022|6|F|PICHINCHA|SAN MIGUEL DE LOS BANCOS|0,0000|6640,3400|0,0000|109786,5600|3340,1500|0,0000|697,0000|113823,7100|81220,3900
2022|2|N|GUAYAS|DURAN|2798186,5700|794196,8400|32856700,6500|2063359,7600|34321610,3700|37055,9700|8603,5100|36447429,6100|36473021,7500
2022|3|C|AZUAY|SAN FERNANDO|503,8300|0,0000|0,0000|1518,5900|1062,8100|0,0000|0,0000|2581,4000|503,8300
2022|6|O|AZUAY|SANTA ISABEL|0,0000|40685,7500|0,0000|176660,6300|30476,5900|0,0000|25412,6600|232549,8800|40685,7500
2022|5|M|COTOPAXI|SAQUISILI|0,0000|19135,4900|13463,5000|68475,2300|22619,8900|0,0000|1074,4900|92169,6100|90306,7700
2022|6|H|BOLIVAR|GUARANDA|0,0000|4207113,6600|0,0000|2283659,2500|1071234,7400|1034,0000|5139,9900|3361067,9800|4298604,9400
2022|4|C|EL ORO|PORTOVELO|0,0000|36504,2200|398053,2400|352952,5900|117990,3100|0,0000|2556,2500|473499,1500|811257,3400
2022|5|I|PICHINCHA|PUERTO QUITO|0,0000|12998,3400|0,0000|12567,4200|14446,4000|180,0000|50,0000|27243,8200|25496,8400
2022|7|H|IMBABURA|COTACACHI|0,0000|73917,5400|0,0000|44623,0600|10131,9200|0,0000|1882,9000|56637,8800|76485,8200
2022|9|B|AZUAY|SANTA ISABEL|0,0000|525,6400|0,0000|50988,6600|925,8600|0,0000|553,5100|52468,0300|59308,2900
2022|1|G|TUNGURAHUA|PATATE|512260,2000|391425,6200|0,0000|517585,8800|421431,8700|0,0000|1625,8300|940643,5800|918475,2700
2022|3|A|SUCUMBIOS|SUCUMBIOS|8,0000|250,0000|15,0000|1427,7900|12,0000|0,0000|1064,1000|2503,8900|273,0100
2022|3|S|MANABI|OLMEDO|0,0000|1432,0000|0,0000|642,1200|520,0000|0,0000|0,0000|1162,1200|1432,0000
2022|7|M|AZUAY|SIGSIG|0,0000|12165,5100|0,0000|79878,2300|10989,6400|0,0000|0,0000|90867,8700|219395,7900
2022|3|B|ESMERALDAS|SAN LORENZO|0,0000|0,2000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,2000
2022|6|O|COTOPAXI|LATACUNGA|0,0000|29496,8200|0,0000|2488418,3600|102146,6100|0,0000|886,3700|2591451,3400|88422,9500
2022|5|S|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|6733,8400|1487936,8700|11087,3500|2635352,9500|720866,7000|11508,6600|48774,7000|3416503,0100|4054757,3300
